Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
575,576,Female,Loyal Customer,32,Business travel,Business,3077,2,3,1,4,4,5,0,4,0,4,1,1,0,3,59,87.0,satisfied
576,577,Male,Loyal Customer,67,Personal Travel,Business,1971,1,4,1,2,3,1,3,3,3,0,3,5,4,5,213,217.0,satisfied
577,578,Female,Loyal Customer,20,Personal Travel,Eco Plus,1562,1,1,1,1,5,3,3,5,3,0,1,1,2,5,99,,satisfied
578,579,Female,Loyal Customer,66,Personal Travel,Eco,444,4,3,2,3,0,0,0,1,3,0,2,4,1,0,0,,neutral or dissatisfied
579,580,Female,disloyal Customer,53,Personal Travel,Business,144,1,4,3,5,2,5,3,3,1,0,5,5,1,5,42,63.0,satisfied
580,581,Female,disloyal Customer,21,Personal Travel,Business,2168,1,0,5,1,4,2,5,1,0,5,2,4,4,2,167,176.0,neutral or dissatisfied
581,582,Male,Loyal Customer,31,Personal Travel,Business,1614,0,1,3,4,4,0,4,1,2,0,3,1,2,4,191,217.0,neutral or dissatisfied
582,583,Female,Loyal Customer,58,Business travel,Business,2698,4,4,3,1,4,0,3,0,3,1,2,5,0,5,33,55.0,satisfied
583,584,Female,disloyal Customer,58,Business travel,Eco,1101,4,4,2,3,5,1,5,5,5,3,4,4,5,1,33,,satisfied
584,585,Female,disloyal Customer,42,Personal Travel,Eco Plus,1133,1,2,2,1,1,3,4,1,1,5,1,3,5,4,175,176.0,neutral or dissatisfied
585,586,Male,Loyal Customer,72,Personal Travel,Eco Plus,2140,1,5,1,1,5,0,5,2,3,3,3,3,4,2,195,205.0,neutral or dissatisfied
586,587,Female,Loyal Customer,67,Business travel,Eco,373,1,3,0,1,0,4,0,1,1,1,4,4,1,4,157,177.0,neutral or dissatisfied
587,588,Male,Loyal Customer,27,Business travel,Business,2747,5,2,4,1,0,4,1,3,0,1,1,4,5,5,244,273.0,satisfied
588,589,Female,disloyal Customer,38,Personal Travel,Eco Plus,1879,2,1,4,0,0,0,0,1,5,2,4,0,1,1,70,81.0,neutral or dissatisfied
589,590,Male,Loyal Customer,53,Business travel,Eco Plus,4576,3,5,5,5,0,1,3,3,5,5,2,0,1,0,113,130.0,neutral or dissatisfied
590,591,Male,disloyal Customer,29,Business travel,Eco Plus,578,2,4,0,4,0,1,4,3,5,3,3,2,4,2,284,,satisfied
591,592,Female,Loyal Customer,44,Business travel,Eco,615,4,2,5,3,3,2,5,2,3,0,2,5,3,2,142,,satisfied
592,593,Male,Loyal Customer,57,Business travel,Eco,4386,0,5,1,4,4,5,3,1,1,1,5,2,3,4,96,121.0,neutral or dissatisfied
593,594,Female,Loyal Customer,19,Business travel,Business,1291,3,3,5,0,5,5,3,1,5,0,3,2,3,3,211,237.0,satisfied
594,595,Female,Loyal Customer,71,Business travel,Eco,2768,0,1,0,0,3,5,1,4,4,3,2,1,2,3,184,207.0,satisfied
595,596,Female,Loyal Customer,30,Business travel,Business,1511,5,0,0,0,5,3,3,4,4,5,3,3,4,1,204,201.0,satisfied
596,597,Male,Loyal Customer,70,Personal Travel,Business,3380,4,2,4,5,1,1,1,0,1,4,1,1,1,0,215,217.0,neutral or dissatisfied
597,598,Male,Loyal Customer,49,Business travel,Business,371,5,1,1,0,2,2,4,3,3,4,3,5,5,0,245,241.0,satisfied
598,599,Female,disloyal Customer,48,Personal Travel,Business,242,4,0,2,1,4,4,4,2,3,1,3,4,2,4,238,,satisfied
599,600,Female,Loyal Customer,33,Personal Travel,Eco Plus,3432,0,2,5,4,1,5,5,4,0,2,1,0,3,4,292,,neutral or dissatisfied
600,601,Male,Loyal Customer,49,Business travel,Eco,887,0,1,4,2,3,4,1,1,0,0,2,5,0,3,7,,neutral or dissatisfied
601,602,Female,disloyal Customer,49,Personal Travel,Eco,1781,0,1,5,3,2,4,0,0,5,1,3,4,2,5,77,,neutral or dissatisfied
602,603,Female,disloyal Customer,51,Business travel,Eco Plus,722,4,5,5,0,1,0,4,2,2,2,4,5,2,0,276,,neutral or dissatisfied
603,604,Female,disloyal Customer,28,Personal Travel,Eco Plus,3941,1,2,2,4,5,3,5,5,0,0,3,4,4,5,201,217.0,satisfied
604,605,Male,disloyal Customer,27,Business travel,Business,3776,0,1,1,0,2,2,0,1,3,3,2,0,5,0,213,,neutral or dissatisfied
605,606,Male,Loyal Customer,32,Personal Travel,Business,2672,5,4,0,5,5,3,4,1,2,4,1,4,2,5,93,121.0,satisfied
606,607,Male,Loyal Customer,34,Personal Travel,Eco Plus,3360,3,2,3,0,1,0,4,5,0,2,2,2,5,5,74,99.0,neutral or dissatisfied
607,608,Female,disloyal Customer,57,Business travel,Eco Plus,4812,4,1,5,0,3,2,5,3,1,0,5,5,4,0,156,162.0,neutral or dissatisfied
608,609,Female,Loyal Customer,35,Business travel,Eco,166,5,5,3,0,5,2,5,3,4,1,3,0,0,1,152,158.0,satisfied
609,610,Female,Loyal Customer,72,Personal Travel,Business,4386,2,0,1,0,2,1,2,4,0,0,3,4,1,1,141,151.0,neutral or dissatisfied
610,611,Male,disloyal Customer,26,Personal Travel,Business,4716,2,0,3,3,1,3,3,4,0,1,1,2,1,4,77,96.0,satisfied
611,612,Female,Loyal Customer,42,Business travel,Eco Plus,1240,3,4,5,4,5,3,3,1,1,4,3,2,3,5,181,197.0,neutral or dissatisfied
612,613,Female,Loyal Customer,57,Personal Travel,Business,2414,1,2,2,5,3,1,0,1,3,4,4,3,3,5,194,215.0,neutral or dissatisfied
613,614,Female,Loyal Customer,31,Business travel,Business,2632,0,5,3,0,4,4,3,4,5,0,4,2,0,5,157,,satisfied
614,615,Female,Loyal Customer,42,Personal Travel,Eco,3680,4,1,1,0,3,0,0,5,1,0,2,1,1,5,145,151.0,neutral or dissatisfied
615,616,Male,Loyal Customer,67,Business travel,Business,1287,5,1,1,0,3,3,4,4,5,1,1,0,3,5,53,65.0,satisfied
616,617,Male,Loyal Customer,39,Personal Travel,Eco,4571,0,0,2,0,4,1,2,1,0,1,5,0,5,3,276,286.0,neutral or dissatisfied
617,618,Female,disloyal Customer,69,Business travel,Business,4848,5,5,3,1,3,2,2,2,3,2,2,0,2,2,82,80.0,satisfied
618,619,Male,Loyal Customer,47,Business travel,Business,3439,4,4,3,1,4,5,4,1,2,2,1,4,4,5,155,161.0,satisfied
619,620,Male,Loyal Customer,37,Business travel,Business,648,2,0,0,2,4,1,5,2,0,2,1,5,3,3,3,30.0,satisfied
620,621,Female,disloyal Customer,38,Business travel,Eco,4187,0,0,4,0,5,5,1,2,1,0,2,4,0,1,270,286.0,neutral or dissatisfied
621,622,Female,disloyal Customer,61,Business travel,Business,172,3,4,1,2,5,4,1,1,2,5,2,1,1,5,63,,satisfied
622,623,Male,disloyal Customer,49,Business travel,Eco,298,1,2,0,3,4,0,3,0,4,5,3,5,0,1,111,138.0,neutral or dissatisfied
623,624,Female,disloyal Customer,68,Personal Travel,Business,3301,3,1,1,2,1,5,5,4,2,5,5,2,4,4,238,259.0,satisfied
624,625,Male,Loyal Customer,63,Business travel,Eco,1881,1,2,0,4,2,4,0,3,1,5,4,4,4,2,143,156.0,neutral or dissatisfied
625,626,Female,Loyal Customer,66,Business travel,Business,671,5,5,4,1,1,5,2,1,2,2,3,5,0,0,19,27.0,satisfied
626,627,Male,Loyal Customer,73,Business travel,Eco,890,0,3,0,1,4,2,3,2,1,0,1,2,3,2,63,,neutral or dissatisfied
627,628,Female,Loyal Customer,38,Business travel,Eco Plus,1738,0,3,1,0,2,2,4,1,0,5,5,5,3,5,288,316.0,neutral or dissatisfied
628,629,Male,Loyal Customer,52,Business travel,Eco,1931,1,3,3,0,5,2,5,4,3,4,5,2,1,5,80,98.0,satisfied
629,630,Male,Loyal Customer,49,Business travel,Business,1955,2,4,1,3,2,2,2,5,4,3,2,5,5,2,196,,satisfied
630,631,Male,disloyal Customer,47,Business travel,Business,1274,4,0,5,5,4,1,0,2,3,4,5,4,1,2,68,67.0,neutral or dissatisfied
631,632,Female,Loyal Customer,72,Business travel,Business,3840,3,2,2,3,5,2,0,3,3,0,5,4,2,4,185,203.0,satisfied
632,633,Male,Loyal Customer,56,Business travel,Eco,3377,5,1,2,4,2,2,1,3,3,0,1,1,5,1,166,165.0,neutral or dissatisfied
633,634,Male,Loyal Customer,66,Business travel,Eco Plus,278,3,3,5,0,2,1,3,3,1,3,3,3,2,0,204,204.0,neutral or dissatisfied
634,635,Female,Loyal Customer,29,Business travel,Eco,2344,3,2,2,0,1,2,4,5,1,1,5,0,1,2,163,161.0,satisfied
635,636,Female,Loyal Customer,58,Business travel,Business,4186,5,3,2,3,2,4,2,0,4,1,2,4,5,0,93,97.0,satisfied
636,637,Male,disloyal Customer,64,Personal Travel,Business,834,5,3,4,3,4,4,0,2,1,1,3,4,5,2,248,243.0,neutral or dissatisfied
637,638,Male,Loyal Customer,35,Business travel,Business,898,0,1,3,3,0,3,2,5,5,2,2,2,2,1,67,82.0,satisfied
638,639,Female,Loyal Customer,38,Personal Travel,Eco,887,3,5,3,1,0,4,4,2,1,1,5,3,0,0,20,17.0,neutral or dissatisfied
639,640,Female,Loyal Customer,30,Business travel,Eco,2895,4,5,1,2,0,0,2,5,1,2,3,4,3,3,84,109.0,neutral or dissatisfied
640,641,Female,disloyal Customer,38,Personal Travel,Eco,4404,4,5,5,2,4,0,3,5,1,2,5,5,5,1,23,44.0,neutral or dissatisfied
641,642,Female,Loyal Customer,25,Personal Travel,Business,4688,1,4,0,0,0,0,1,0,0,1,1,3,5,0,110,121.0,neutral or dissatisfied
642,643,Female,Loyal Customer,63,Business travel,Eco,3184,5,0,1,1,1,1,2,2,4,1,3,0,2,2,82,99.0,neutral or dissatisfied
643,644,Male,Loyal Customer,57,Personal Travel,Eco,3018,0,4,1,3,4,4,5,5,5,3,2,5,5,2,77,84.0,satisfied
644,645,Female,Loyal Customer,63,Business travel,Business,831,4,2,1,0,5,0,1,0,1,5,1,2,2,1,139,160.0,neutral or dissatisfied
645,646,Male,disloyal Customer,24,Business travel,Eco,1229,2,4,1,1,4,3,4,1,4,3,4,1,0,1,270,284.0,neutral or dissatisfied
646,647,Male,disloyal Customer,40,Personal Travel,Eco,3546,0,2,3,4,4,1,1,4,2,2,2,5,5,2,168,175.0,neutral or dissatisfied
647,648,Male,Loyal Customer,61,Personal Travel,Eco,1705,0,2,0,5,2,3,2,5,0,3,5,0,4,0,196,214.0,neutral or dissatisfied
648,649,Female,disloyal Customer,49,Business travel,Eco,3878,4,0,1,1,2,4,2,3,1,2,2,5,1,3,261,258.0,satisfied
649,650,Male,disloyal Customer,28,Business travel,Business,2845,2,1,3,0,2,2,5,0,5,0,4,3,0,4,214,218.0,satisfied
650,651,Male,disloyal Customer,39,Business travel,Business,3270,1,0,1,2,3,3,0,0,0,2,2,3,4,1,66,61.0,neutral or dissatisfied
651,652,Female,disloyal Customer,39,Business travel,Eco,4789,4,5,2,3,1,2,5,5,5,2,1,0,0,2,228,235.0,satisfied
652,653,Male,Loyal Customer,60,Personal Travel,Business,3033,2,5,1,5,4,1,2,0,0,3,2,3,3,0,160,,neutral or dissatisfied
653,654,Male,Loyal Customer,42,Business travel,Eco,1315,0,4,5,4,4,3,1,1,2,5,3,5,0,1,121,148.0,neutral or dissatisfied
654,655,Female,Loyal Customer,39,Business travel,Eco,424,2,2,5,5,2,3,5,0,4,0,4,1,0,0,148,144.0,neutral or dissatisfied
655,656,Male,disloyal Customer,45,Business travel,Eco,1950,0,3,1,5,4,5,5,4,0,4,2,5,3,1,192,188.0,neutral or dissatisfied
656,657,Male,Loyal Customer,46,Business travel,Eco,1590,4,3,4,1,5,1,0,4,3,4,4,1,5,2,230,255.0,neutral or dissatisfied
657,658,Male,disloyal Customer,30,Business travel,Business,993,5,2,2,0,4,1,2,3,2,5,1,3,1,0,110,108.0,neutral or dissatisfied
658,659,Female,disloyal Customer,35,Personal Travel,Business,1490,4,0,0,0,0,0,2,1,3,4,3,5,4,2,144,172.0,neutral or dissatisfied
659,660,Female,Loyal Customer,19,Personal Travel,Business,3489,3,1,1,5,5,4,4,4,2,0,5,3,2,0,220,233.0,satisfied
660,661,Female,disloyal Customer,46,Personal Travel,Eco Plus,4339,3,0,0,3,5,3,0,5,3,1,2,1,1,1,63,66.0,neutral or dissatisfied
661,662,Male,Loyal Customer,38,Business travel,Business,4579,3,2,2,0,4,3,4,2,3,0,1,3,0,4,125,143.0,satisfied
662,663,Male,Loyal Customer,32,Personal Travel,Business,2363,4,2,1,5,3,1,4,2,5,3,4,4,2,4,217,224.0,satisfied
663,664,Female,disloyal Customer,69,Personal Travel,Eco,3532,1,1,4,0,2,1,4,2,0,2,4,2,3,3,283,307.0,neutral or dissatisfied
664,665,Male,Loyal Customer,44,Personal Travel,Eco,2471,4,4,3,3,1,4,3,5,0,2,1,5,1,3,235,248.0,satisfied
665,666,Male,disloyal Customer,67,Business travel,Business,3186,5,4,4,4,1,1,4,0,2,3,2,4,5,5,12,16.0,satisfied
666,667,Female,disloyal Customer,48,Business travel,Business,4412,2,1,4,5,0,2,5,5,4,3,5,3,4,2,152,160.0,satisfied
667,668,Female,Loyal Customer,32,Business travel,Eco,1615,4,4,3,2,1,2,1,0,5,2,2,3,1,0,238,252.0,neutral or dissatisfied
668,669,Male,Loyal Customer,68,Business travel,Business,3017,4,3,3,2,1,5,5,2,0,5,3,2,1,3,189,187.0,satisfied
669,670,Male,Loyal Customer,40,Business travel,Business,2452,0,4,5,5,2,2,5,3,0,1,2,3,5,1,150,149.0,neutral or dissatisfied
670,671,Male,Loyal Customer,41,Business travel,Business,1267,0,4,3,1,2,2,2,3,5,1,3,2,2,4,85,111.0,satisfied
671,672,Female,disloyal Customer,61,Business travel,Eco Plus,210,0,4,1,4,3,4,3,0,1,1,4,5,3,0,20,20.0,neutral or dissatisfied
672,673,Female,Loyal Customer,30,Personal Travel,Business,4427,4,3,0,1,0,3,4,2,5,3,3,1,5,5,181,189.0,satisfied
673,674,Female,Loyal Customer,39,Business travel,Eco,3755,1,4,5,2,1,2,2,5,0,2,5,2,3,4,157,157.0,neutral or dissatisfied
674,675,Female,Loyal Customer,60,Business travel,Eco Plus,3893,2,5,5,3,3,5,0,3,4,5,1,2,5,0,75,83.0,neutral or dissatisfied
675,676,Male,Loyal Customer,54,Personal Travel,Eco Plus,1855,2,3,0,5,0,1,0,0,1,2,3,4,1,3,202,208.0,neutral or dissatisfied
676,677,Female,disloyal Customer,50,Personal Travel,Business,1677,5,1,5,0,5,2,2,5,3,2,2,3,3,3,228,249.0,satisfied
677,678,Female,Loyal Customer,73,Personal Travel,Eco Plus,1396,1,0,3,2,1,5,1,2,5,5,3,5,2,2,151,171.0,neutral or dissatisfied
678,679,Female,disloyal Customer,20,Personal Travel,Eco,3874,1,1,4,4,1,4,2,1,3,0,4,1,2,5,262,268.0,neutral or dissatisfied
679,680,Female,Loyal Customer,71,Business travel,Eco,2320,2,0,2,2,2,1,2,2,1,5,3,0,4,0,71,73.0,neutral or dissatisfied
680,681,Female,disloyal Customer,36,Personal Travel,Eco,1072,3,1,3,4,4,5,3,2,1,0,5,2,3,5,224,,satisfied
681,682,Male,Loyal Customer,40,Business travel,Eco Plus,1130,0,5,4,4,0,2,0,5,1,4,3,0,4,1,130,140.0,neutral or dissatisfied
682,683,Male,Loyal Customer,46,Business travel,Eco,2693,0,0,4,5,1,3,0,5,2,0,5,3,5,5,27,47.0,satisfied
683,684,Female,disloyal Customer,47,Business travel,Eco,4092,2,0,5,4,0,1,4,4,5,1,2,2,0,3,298,300.0,satisfied
684,685,Male,Loyal Customer,56,Business travel,Eco,4713,1,2,1,1,3,1,5,4,4,1,4,0,2,2,96,119.0,satisfied
685,686,Female,disloyal Customer,61,Business travel,Business,1013,5,0,1,3,3,3,2,5,4,5,1,4,1,3,45,59.0,satisfied
686,687,Female,Loyal Customer,64,Personal Travel,Business,2281,3,0,5,2,4,1,2,5,3,1,2,0,2,4,0,11.0,satisfied
687,688,Male,Loyal Customer,42,Personal Travel,Business,3297,2,2,5,3,1,2,1,1,3,1,2,4,0,3,165,,neutral or dissatisfied
688,689,Male,Loyal Customer,54,Business travel,Eco,1562,0,4,0,0,2,1,0,1,3,4,1,1,1,0,244,255.0,neutral or dissatisfied
689,690,Female,disloyal Customer,64,Business travel,Eco Plus,2478,4,4,0,2,1,2,1,2,5,1,3,3,3,2,218,,neutral or dissatisfied
690,691,Female,Loyal Customer,25,Personal Travel,Eco Plus,3554,1,2,2,3,0,3,3,3,0,3,3,5,3,0,101,124.0,neutral or dissatisfied
691,692,Female,Loyal Customer,59,Personal Travel,Eco,3653,4,3,2,3,5,0,4,1,3,3,3,0,2,1,290,298.0,neutral or dissatisfied
692,693,Male,Loyal Customer,33,Business travel,Eco,1407,5,0,2,5,3,3,1,2,1,3,4,2,1,1,203,214.0,neutral or dissatisfied
693,694,Female,Loyal Customer,25,Personal Travel,Eco,1289,2,0,2,5,0,2,0,0,3,0,2,3,5,3,201,208.0,neutral or dissatisfied
694,695,Female,Loyal Customer,18,Business travel,Business,787,0,2,4,0,4,4,3,4,1,5,5,0,1,2,53,76.0,satisfied
695,696,Female,disloyal Customer,61,Business travel,Eco,4761,3,2,4,4,3,3,2,3,2,5,1,2,4,5,279,307.0,satisfied
696,697,Male,disloyal Customer,22,Personal Travel,Business,1307,4,3,0,2,2,4,3,2,0,2,2,2,0,2,277,298.0,neutral or dissatisfied
697,698,Female,disloyal Customer,20,Business travel,Business,1994,3,5,1,5,3,4,5,5,0,4,3,5,3,2,15,42.0,satisfied
698,699,Female,disloyal Customer,18,Business travel,Business,1911,5,4,5,2,5,2,1,0,5,3,1,5,2,2,12,35.0,satisfied
699,700,Male,Loyal Customer,21,Personal Travel,Business,3283,0,1,1,0,1,2,0,4,5,3,5,2,1,3,86,99.0,neutral or dissatisfied
700,701,Female,disloyal Customer,57,Personal Travel,Eco Plus,3897,4,5,3,5,5,0,1,0,4,1,2,5,3,0,77,95.0,neutral or dissatisfied
701,702,Female,Loyal Customer,52,Business travel,Eco,1744,5,4,4,5,5,5,2,2,2,3,2,2,2,3,66,74.0,satisfied
702,703,Male,Loyal Customer,49,Business travel,Business,4068,3,0,2,4,1,1,2,1,5,1,4,0,3,5,210,209.0,satisfied
703,704,Female,Loyal Customer,59,Business travel,Eco,2816,3,5,2,2,3,3,0,4,1,1,2,1,2,0,213,231.0,neutral or dissatisfied
704,705,Male,Loyal Customer,51,Personal Travel,Eco Plus,290,4,2,3,2,4,2,5,0,2,2,2,5,3,5,184,,neutral or dissatisfied
705,706,Male,disloyal Customer,60,Business travel,Business,1435,0,3,1,2,1,3,4,1,0,0,5,4,5,4,32,57.0,satisfied
706,707,Female,Loyal Customer,42,Business travel,Eco Plus,4903,3,4,2,4,1,5,3,3,1,1,5,4,4,4,114,138.0,satisfied
707,708,Female,Loyal Customer,27,Personal Travel,Business,3206,2,3,1,5,2,5,3,2,2,1,1,4,0,0,274,277.0,neutral or dissatisfied
708,709,Female,Loyal Customer,38,Business travel,Eco Plus,478,5,4,5,0,3,4,2,2,0,5,3,1,3,3,197,218.0,neutral or dissatisfied
709,710,Female,disloyal Customer,63,Business travel,Eco Plus,4582,4,5,3,2,1,1,1,4,5,2,5,2,0,5,142,,satisfied
710,711,Male,Loyal Customer,56,Business travel,Business,3929,1,0,1,3,4,0,1,0,1,1,1,2,3,5,227,247.0,neutral or dissatisfied
711,712,Female,Loyal Customer,44,Personal Travel,Business,715,1,1,5,4,0,3,5,3,1,4,2,3,1,1,119,,neutral or dissatisfied
712,713,Male,Loyal Customer,44,Business travel,Eco Plus,2430,0,3,1,1,3,1,4,5,0,0,1,4,4,5,23,25.0,satisfied
713,714,Female,disloyal Customer,19,Business travel,Eco,1854,2,3,1,0,2,0,1,4,1,4,1,4,5,3,26,38.0,neutral or dissatisfied
714,715,Female,Loyal Customer,58,Personal Travel,Business,563,3,1,2,3,5,3,3,5,5,3,1,2,4,1,74,88.0,satisfied
715,716,Female,Loyal Customer,65,Business travel,Eco,1066,1,3,0,2,1,1,1,4,5,0,1,4,0,3,240,266.0,neutral or dissatisfied
716,717,Male,Loyal Customer,30,Business travel,Eco,4367,0,3,4,1,4,2,4,0,5,3,5,2,1,2,22,45.0,neutral or dissatisfied
717,718,Female,Loyal Customer,26,Business travel,Eco,3258,5,4,1,0,3,3,3,3,0,5,3,2,2,5,160,172.0,satisfied
718,719,Female,Loyal Customer,69,Business travel,Eco,3724,2,4,1,4,4,1,1,0,3,1,1,5,4,2,40,41.0,neutral or dissatisfied
719,720,Female,Loyal Customer,53,Business travel,Eco Plus,789,2,1,1,1,4,5,3,2,3,2,4,2,5,4,237,232.0,satisfied
720,721,Female,disloyal Customer,39,Business travel,Eco,2722,0,0,0,5,5,0,2,5,1,4,2,0,1,4,238,260.0,neutral or dissatisfied
721,722,Male,Loyal Customer,59,Business travel,Eco,2312,0,5,5,1,2,1,2,1,5,3,2,0,1,0,55,82.0,neutral or dissatisfied
722,723,Female,Loyal Customer,43,Business travel,Business,482,3,5,3,3,3,2,5,2,1,1,2,0,0,5,97,95.0,satisfied
723,724,Male,disloyal Customer,71,Personal Travel,Business,2356,0,3,2,0,1,3,2,2,0,4,2,0,5,1,145,,neutral or dissatisfied
724,725,Male,Loyal Customer,29,Personal Travel,Business,3910,3,0,0,3,2,3,1,5,1,4,2,1,1,2,261,286.0,neutral or dissatisfied
725,726,Male,Loyal Customer,34,Personal Travel,Eco,3603,3,1,5,3,1,3,4,4,4,5,1,3,1,3,39,61.0,satisfied
726,727,Male,Loyal Customer,31,Personal Travel,Eco,1512,4,1,1,2,0,2,3,2,3,5,3,3,2,5,192,189.0,satisfied
727,728,Male,Loyal Customer,31,Business travel,Business,1683,2,4,5,4,4,0,0,3,1,3,4,2,0,0,238,238.0,neutral or dissatisfied
728,729,Male,disloyal Customer,74,Personal Travel,Eco Plus,471,5,3,0,1,0,3,2,2,1,1,5,4,0,3,41,58.0,neutral or dissatisfied
729,730,Female,Loyal Customer,51,Business travel,Eco Plus,710,2,2,0,0,4,0,2,3,2,2,4,0,5,2,221,222.0,neutral or dissatisfied
730,731,Male,disloyal Customer,70,Personal Travel,Business,215,2,1,0,5,5,1,0,0,1,3,5,3,1,5,195,190.0,neutral or dissatisfied
731,732,Male,Loyal Customer,74,Personal Travel,Eco,546,4,3,3,4,2,5,0,4,4,4,5,3,2,2,287,287.0,satisfied
732,733,Male,Loyal Customer,37,Personal Travel,Business,1491,3,0,4,4,1,5,1,3,3,4,4,0,3,5,9,,satisfied
733,734,Female,Loyal Customer,28,Personal Travel,Business,3424,3,4,2,0,5,0,3,2,2,0,1,1,4,5,234,252.0,neutral or dissatisfied
734,735,Female,Loyal Customer,33,Business travel,Eco Plus,1440,0,5,3,4,1,0,2,4,0,1,2,1,0,2,264,287.0,neutral or dissatisfied
735,736,Male,Loyal Customer,68,Business travel,Eco,4610,4,0,3,2,2,5,4,4,0,0,1,3,2,2,68,94.0,satisfied
736,737,Female,disloyal Customer,48,Business travel,Business,3039,0,1,4,4,3,3,1,3,3,5,2,1,5,3,138,157.0,neutral or dissatisfied
737,738,Male,Loyal Customer,72,Business travel,Eco,3799,4,1,3,2,0,4,1,3,0,2,3,5,2,0,218,222.0,neutral or dissatisfied
738,739,Male,disloyal Customer,23,Business travel,Eco Plus,1173,0,0,0,1,0,4,4,1,4,3,5,0,1,2,195,224.0,neutral or dissatisfied
739,740,Female,Loyal Customer,73,Personal Travel,Business,4913,1,1,0,1,1,2,4,1,1,4,4,3,4,4,73,92.0,neutral or dissatisfied
740,741,Male,disloyal Customer,36,Personal Travel,Business,3669,2,3,5,3,1,5,5,4,3,1,3,0,0,0,102,123.0,satisfied
741,742,Female,disloyal Customer,54,Business travel,Eco Plus,3250,2,1,1,2,1,5,4,5,2,4,2,1,3,4,224,250.0,satisfied
742,743,Female,disloyal Customer,21,Personal Travel,Business,1705,5,4,3,5,2,2,0,5,1,5,1,0,1,3,122,128.0,satisfied
743,744,Male,disloyal Customer,64,Personal Travel,Eco,4757,3,3,1,1,3,4,2,1,0,0,4,1,0,2,101,99.0,neutral or dissatisfied
744,745,Male,disloyal Customer,21,Personal Travel,Eco,2394,5,2,2,4,0,1,5,2,0,0,5,1,5,0,263,283.0,neutral or dissatisfied
745,746,Female,Loyal Customer,37,Personal Travel,Eco,3762,1,1,0,0,5,3,0,0,2,3,3,0,0,2,160,157.0,neutral or dissatisfied
746,747,Male,Loyal Customer,27,Business travel,Business,4582,5,1,5,0,4,3,5,4,4,1,5,1,2,5,232,243.0,satisfied
747,748,Male,Loyal Customer,41,Personal Travel,Eco,4897,2,4,2,2,2,1,2,0,2,5,2,5,4,2,274,,neutral or dissatisfied
748,749,Male,disloyal Customer,71,Personal Travel,Eco Plus,1083,3,4,5,5,0,1,5,1,3,1,5,2,3,0,257,280.0,neutral or dissatisfied
749,750,Female,Loyal Customer,52,Business travel,Business,451,1,5,4,3,3,4,0,3,2,3,1,0,4,2,138,133.0,neutral or dissatisfied
750,751,Female,disloyal Customer,43,Business travel,Business,1824,2,0,0,4,2,2,3,4,0,5,3,2,2,2,226,238.0,neutral or dissatisfied
751,752,Male,Loyal Customer,54,Personal Travel,Business,2051,0,0,2,2,5,1,2,1,4,5,3,0,3,1,272,,neutral or dissatisfied
752,753,Female,Loyal Customer,55,Business travel,Eco,1379,4,0,4,0,0,2,1,2,4,0,1,1,3,1,85,113.0,neutral or dissatisfied
753,754,Female,Loyal Customer,38,Personal Travel,Eco Plus,2007,1,4,2,2,2,0,2,4,5,0,5,1,1,0,290,312.0,neutral or dissatisfied
754,755,Female,Loyal Customer,71,Personal Travel,Business,4948,3,0,5,4,0,3,2,4,2,0,1,3,3,0,216,,neutral or dissatisfied
755,756,Female,Loyal Customer,57,Business travel,Eco,1124,5,0,4,5,0,4,2,5,3,4,4,5,0,5,65,75.0,satisfied
756,757,Female,Loyal Customer,56,Business travel,Business,645,5,2,4,5,3,3,3,3,0,2,1,3,4,5,256,271.0,satisfied
757,758,Male,Loyal Customer,38,Personal Travel,Eco Plus,4274,1,0,0,1,4,4,0,4,1,0,5,2,5,2,134,141.0,neutral or dissatisfied
758,759,Male,Loyal Customer,27,Business travel,Business,2481,3,1,1,4,3,0,1,3,4,2,1,1,5,4,54,83.0,satisfied
759,760,Male,Loyal Customer,55,Business travel,Eco,988,1,5,5,1,0,3,0,1,2,2,2,3,4,0,242,268.0,neutral or dissatisfied
760,761,Female,Loyal Customer,63,Business travel,Eco,1205,3,4,5,1,2,0,5,2,5,1,1,1,1,2,251,251.0,satisfied
761,762,Female,disloyal Customer,21,Business travel,Eco Plus,2649,5,3,4,1,5,4,5,2,3,3,1,0,3,4,20,,satisfied
762,763,Male,Loyal Customer,74,Personal Travel,Business,2090,2,5,4,2,3,1,5,4,3,4,5,3,2,1,162,169.0,satisfied
763,764,Female,Loyal Customer,62,Business travel,Business,4098,0,2,0,0,4,3,0,4,0,2,4,2,0,5,263,269.0,neutral or dissatisfied
764,765,Male,Loyal Customer,37,Personal Travel,Eco,3875,2,4,1,5,0,0,4,1,4,4,4,3,1,0,67,94.0,neutral or dissatisfied
765,766,Male,Loyal Customer,34,Business travel,Business,2912,0,4,5,2,5,5,3,5,0,1,5,1,3,2,106,128.0,satisfied
766,767,Male,Loyal Customer,72,Business travel,Business,1020,5,1,3,0,3,3,4,5,5,0,5,4,5,1,66,63.0,satisfied
